,the,of,to,and,in,a,be,that,it,is,which,as,by,this,would,have,or,for,not,will,their,with,from,are,an,they,on,states,been,government,may,state,all,but,its,power,has,other,if,at,more,than,them,any,one,people,no,those,there,we
which,0.0,0.004486133768352366,0.014492753623188406,0.00495458298926507,0.04176334106728538,0.0,0.0,0.010582010582010581,0.0,0.0,0.0,0.0,0.05274261603375527,0.0,0.0,0.0,0.01646090534979424,0.02214022140221402,0.0,0.0,0.0,0.05333333333333333,0.04477611940298507,0.0,0.0,0.0,0.04472843450479233,0.02316602316602317,0.0,0.029787234042553193,0.0,0.011428571428571429,0.0,0.006802721088435374,0.0,0.04285714285714286,0.0,0.006289308176100629,0.0,0.024390243902439025,0.0,0.0,0.0,0.011627906976744186,0.023622047244094488,0.00684931506849315,0.0,0.07894736842105263,0.0,0.0
as,0.0,0.0004078303425774878,0.0,0.007431874483897605,0.0,0.0,0.008684863523573201,0.014109347442680775,0.009615384615384616,0.004024144869215292,0.004434589800443459,0.0,0.002109704641350211,0.011583011583011584,0.0,0.010600706713780918,0.00411522633744856,0.0,0.007434944237918215,0.0035211267605633804,0.0,0.0044444444444444444,0.004975124378109453,0.004651162790697674,0.0,0.0,0.003194888178913738,0.03088803088803089,0.014423076923076924,0.01702127659574468,0.0,0.005714285714285714,0.006329113924050633,0.05442176870748299,0.0,0.007142857142857143,0.006944444444444444,0.012578616352201259,0.0,0.0,0.0,0.017241379310344827,0.04132231404958678,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0
by,0.0,0.0,0.0030511060259344014,0.006606110652353427,0.0,0.0,0.0,0.005291005291005291,0.009615384615384616,0.002012072434607646,0.0022172949002217295,0.005128205128205128,0.0,0.0,0.0,0.0,0.02469135802469136,0.007380073800738007,0.022304832713754646,0.0035211267605633804,0.0,0.0044444444444444444,0.0,0.009302325581395349,0.0,0.0,0.009584664536741214,0.015444015444015444,0.0,0.00851063829787234,0.015873015873015872,0.0,0.0,0.027210884353741496,0.0,0.0,0.0,0.01886792452830189,0.0,0.0,0.0,0.017241379310344827,0.01652892561983471,0.0,0.015748031496062992,0.00684931506849315,0.0,0.013157894736842105,0.0,0.0
this,0.0,0.019168026101141926,0.010678871090770405,0.0016515276630883566,0.03480278422273782,0.0,0.0,0.019400352733686066,0.0038461538461538464,0.008048289738430584,0.011086474501108647,0.005128205128205128,0.008438818565400843,0.0,0.0,0.0,0.0,0.02214022140221402,0.0,0.0,0.0,0.017777777777777778,0.02487562189054726,0.0,0.0,0.0,0.10862619808306709,0.003861003861003861,0.0,0.00425531914893617,0.0,0.0,0.006329113924050633,0.02040816326530612,0.0,0.007142857142857143,0.0,0.0,0.0,0.04878048780487805,0.0,0.017241379310344827,0.0,0.0,0.007874015748031496,0.00684931506849315,0.0,0.0,0.0,0.0
would,0.0,0.0,0.0,0.0033030553261767133,0.0,0.0,0.0,0.005291005291005291,0.04230769230769231,0.0,0.022172949002217293,0.01282051282051282,0.0,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05670103092783505,0.0,0.019305019305019305,0.0,0.029787234042553193,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.008264462809917356,0.0,0.007874015748031496,0.00684931506849315,0.0,0.0,0.030303030303030304,0.0
have,0.0,0.0,0.025171624713958812,0.0016515276630883566,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.03325942350332594,0.005128205128205128,0.0,0.0,0.17543859649122806,0.0,0.00411522633744856,0.0,0.007434944237918215,0.04929577464788733,0.0,0.0,0.0,0.0,0.0,0.11855670103092783,0.0,0.011583011583011584,0.0,0.012765957446808512,0.031746031746031744,0.0,0.0,0.006802721088435374,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.01652892561983471,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.14102564102564102
or,0.0,0.0,0.0007627765064836003,0.0,0.002320185614849188,0.0,0.0012406947890818859,0.001763668430335097,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035211267605633804,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.009615384615384616,0.012765957446808512,0.0,0.017142857142857144,0.0,0.0,0.0,0.03571428571428571,0.0,0.006289308176100629,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.007874015748031496,0.0136986301369863,0.0,0.0,0.0,0.0
for,0.0,0.0,0.0,0.004128819157720892,0.0,0.0,0.0037220843672456576,0.001763668430335097,0.0,0.002012072434607646,0.0,0.0,0.0,0.0,0.0,0.0,0.01646090534979424,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003861003861003861,0.0,0.00851063829787234,0.0,0.005714285714285714,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008264462809917356,0.0,0.007874015748031496,0.00684931506849315,0.0,0.013157894736842105,0.0,0.0
not,0.0,0.0004078303425774878,0.0,0.006606110652353427,0.0,0.0,0.004962779156327543,0.0,0.013461538461538462,0.05835010060362174,0.0,0.005128205128205128,0.0,0.0,0.08187134502923976,0.024734982332155476,0.00823045267489712,0.0,0.0,0.08802816901408451,0.0,0.0,0.0,0.03255813953488372,0.0,0.010309278350515464,0.0,0.011583011583011584,0.0,0.0,0.031746031746031744,0.005714285714285714,0.0,0.0,0.0,0.007142857142857143,0.020833333333333332,0.0,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0
will,0.0012171372930866603,0.0,0.0,0.008257638315441783,0.0,0.0,0.0,0.0,0.06730769230769232,0.0,0.019955654101995565,0.015384615384615385,0.0,0.007722007722007722,0.0,0.0,0.00411522633744856,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05670103092783505,0.0,0.05405405405405406,0.0,0.05106382978723405,0.0,0.022857142857142857,0.0,0.027210884353741496,0.0,0.02142857142857143,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.01652892561983471,0.0,0.0,0.06164383561643835,0.0,0.0,0.030303030303030304,0.0
their,0.0,0.021207177814029365,0.015255530129672007,0.002477291494632535,0.03944315545243619,0.0,0.0,0.003527336860670194,0.0,0.0,0.0066518847006651885,0.010256410256410256,0.018987341772151896,0.0,0.0,0.0035335689045936395,0.00823045267489712,0.05166051660516605,0.0,0.0,0.0,0.0044444444444444444,0.03980099502487562,0.0,0.0,0.0,0.012779552715654952,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.007575757575757576,0.008620689655172414,0.008264462809917356,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0
with,0.0,0.0,0.0015255530129672007,0.0033030553261767133,0.0,0.0,0.0,0.001763668430335097,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.007067137809187279,0.01646090534979424,0.0036900369003690036,0.007434944237918215,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.0,0.003861003861003861,0.0,0.00425531914893617,0.010582010582010581,0.0,0.0,0.013605442176870748,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.01652892561983471,0.0,0.0,0.02054794520547945,0.0,0.0,0.0,0.0
from,0.0,0.0,0.0,0.004128819157720892,0.0,0.0,0.0,0.001763668430335097,0.007692307692307693,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.00411522633744856,0.0,0.007434944237918215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015444015444015444,0.0,0.00851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.008264462809917356,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0
are,0.0,0.0,0.0,0.0016515276630883566,0.0,0.0,0.0,0.005291005291005291,0.0038461538461538464,0.0,0.03547671840354767,0.002564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13402061855670103,0.0,0.011583011583011584,0.0,0.03829787234042553,0.0,0.011428571428571429,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.03305785123966942,0.0,0.0,0.00684931506849315,0.007352941176470588,0.0,0.33333333333333337,0.11538461538461538
an,0.0,0.009787928221859707,0.004576659038901602,0.0008257638315441783,0.004640371229698376,0.0,0.004962779156327543,0.005291005291005291,0.0057692307692307696,0.026156941649899398,0.004434589800443459,0.007692307692307693,0.010548523206751054,0.0,0.0,0.0035335689045936395,0.00823045267489712,0.02214022140221402,0.0037174721189591076,0.0,0.0,0.017777777777777778,0.02487562189054726,0.0,0.0,0.0,0.006389776357827476,0.003861003861003861,0.014423076923076924,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.007575757575757576,0.008620689655172414,0.008264462809917356,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0
they,0.0,0.0,0.0,0.0016515276630883566,0.0,0.0,0.0012406947890818859,0.03880070546737213,0.0,0.0,0.07095343680709534,0.05384615384615385,0.0,0.0,0.005847953216374269,0.0035335689045936395,0.0,0.007380073800738007,0.0,0.01056338028169014,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.0,0.019305019305019305,0.0,0.00851063829787234,0.0,0.0,0.006329113924050633,0.013605442176870748,0.0,0.0,0.0,0.0,0.125,0.0,0.007575757575757576,0.017241379310344827,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.0,0.0,0.0007627765064836003,0.006606110652353427,0.0,0.0,0.0012406947890818859,0.005291005291005291,0.007692307692307693,0.002012072434607646,0.0022172949002217295,0.002564102564102564,0.0,0.0,0.0,0.0,0.00823045267489712,0.0,0.007434944237918215,0.0035211267605633804,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.0,0.003861003861003861,0.0,0.025531914893617023,0.010582010582010581,0.005714285714285714,0.0,0.013605442176870748,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.007575757575757576,0.0,0.008264462809917356,0.0,0.007874015748031496,0.02054794520547945,0.0,0.0,0.0,0.0
states,0.02166504381694255,0.0012234910277324634,0.0,0.0008257638315441783,0.001160092807424594,0.0,0.0,0.0,0.0,0.0,0.0022172949002217295,0.002564102564102564,0.002109704641350211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06289308176100629,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
been,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31095406360424027,0.00823045267489712,0.0,0.026022304832713755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47916666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
government,0.014118792599805259,0.013866231647634585,0.0,0.0,0.00580046403712297,0.020757020757020756,0.0,0.0,0.0,0.0,0.0022172949002217295,0.0,0.0,0.007722007722007722,0.0,0.0,0.0,0.0,0.0,0.0,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.006329113924050633,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.007352941176470588,0.0,0.0,0.0
may,0.0,0.0004078303425774878,0.0,0.007431874483897605,0.0,0.0,0.0,0.003527336860670194,0.07115384615384615,0.0,0.024390243902439025,0.01282051282051282,0.0,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07216494845360824,0.0,0.011583011583011584,0.0,0.02127659574468085,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.024793388429752067,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.14102564102564102
state,0.023125608568646545,0.0016313213703099511,0.0,0.0033030553261767133,0.0,0.01221001221001221,0.0,0.001763668430335097,0.0,0.0,0.0,0.0,0.0,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025157232704402517,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.023622047244094488,0.0,0.007352941176470588,0.0,0.0,0.0
all,0.0,0.008156606851549756,0.006102212051868803,0.009083402146985962,0.029002320185614848,0.0,0.0,0.012345679012345678,0.0019230769230769232,0.0,0.008869179600886918,0.002564102564102564,0.006329113924050632,0.003861003861003861,0.0,0.0,0.0,0.0036900369003690036,0.0037174721189591076,0.0,0.0,0.035555555555555556,0.009950248756218905,0.009302325581395349,0.0,0.005154639175257732,0.012779552715654952,0.0,0.0,0.0,0.005291005291005291,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.07317073170731708,0.0,0.0,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
but,0.0,0.0,0.0,0.0008257638315441783,0.0,0.0,0.0024813895781637717,0.0,0.0019230769230769232,0.01006036217303823,0.0,0.0,0.0,0.0,0.005847953216374269,0.0035335689045936395,0.0,0.0036900369003690036,0.0037174721189591076,0.0,0.0,0.0,0.0,0.009302325581395349,0.0,0.0,0.0,0.019305019305019305,0.0,0.012765957446808512,0.0,0.005714285714285714,0.0,0.0,0.0,0.014285714285714285,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.024793388429752067,0.0,0.007874015748031496,0.0136986301369863,0.0,0.0,0.0,0.0
its,0.0,0.013050570962479609,0.005339435545385202,0.00495458298926507,0.016241299303944315,0.0,0.0,0.003527336860670194,0.0,0.002012072434607646,0.004434589800443459,0.002564102564102564,0.008438818565400843,0.0,0.0,0.0,0.00411522633744856,0.007380073800738007,0.0037174721189591076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003194888178913738,0.003861003861003861,0.0,0.0,0.0,0.0,0.03164556962025317,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power,0.008763388510223954,0.008564437194127243,0.0,0.0008257638315441783,0.001160092807424594,0.017094017094017096,0.0,0.003527336860670194,0.0,0.0,0.0022172949002217295,0.0,0.0,0.03861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189873417721519,0.0,0.014598540145985401,0.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0
has,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.003527336860670194,0.038461538461538464,0.0,0.03547671840354767,0.015384615384615385,0.0,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003861003861003861,0.0,0.00851063829787234,0.0,0.005714285714285714,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0
other,0.013388510223953263,0.0032626427406199023,0.0015255530129672007,0.0033030553261767133,0.009280742459396751,0.0,0.0,0.001763668430335097,0.0,0.0,0.0,0.0,0.006329113924050632,0.0,0.0,0.0,0.01646090534979424,0.0,0.0,0.0,0.0040650406504065045,0.0044444444444444444,0.009950248756218905,0.0,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.04430379746835443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08139534883720931,0.0,0.0,0.051470588235294115,0.013157894736842105,0.0,0.0
if,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0012406947890818859,0.008818342151675485,0.0019230769230769232,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.01646090534979424,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007722007722007722,0.0,0.0,0.0,0.0,0.0,0.013605442176870748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at,0.0,0.0,0.0,0.00495458298926507,0.0,0.0,0.0037220843672456576,0.001763668430335097,0.0019230769230769232,0.002012072434607646,0.0,0.002564102564102564,0.0,0.0,0.011695906432748537,0.0,0.00411522633744856,0.0,0.0,0.0035211267605633804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003861003861003861,0.0,0.0,0.005291005291005291,0.0,0.0,0.006802721088435374,0.0,0.0,0.006944444444444444,0.0,0.022727272727272728,0.0,0.0,0.0,0.01652892561983471,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0
more,0.006572541382667965,0.002039151712887439,0.0,0.0033030553261767133,0.0,0.01221001221001221,0.017369727047146403,0.001763668430335097,0.0019230769230769232,0.018108651911468814,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.00823045267489712,0.0036900369003690036,0.0037174721189591076,0.0,0.0,0.008888888888888889,0.0,0.018604651162790697,0.0,0.0,0.0,0.003861003861003861,0.004807692307692308,0.00425531914893617,0.0,0.0,0.006329113924050633,0.0,0.0072992700729927005,0.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.029411764705882353,0.0,0.0,0.0
than,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00411522633744856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.006289308176100629,0.0,0.0,0.10606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
them,0.0,0.015905383360522024,0.007627765064836004,0.0,0.0069605568445475635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004219409282700422,0.0,0.0,0.0,0.0,0.007380073800738007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009584664536741214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
any,0.0,0.0065252854812398045,0.002288329519450801,0.0008257638315441783,0.016241299303944315,0.0,0.0,0.001763668430335097,0.0,0.0,0.0022172949002217295,0.002564102564102564,0.006329113924050632,0.0,0.0,0.0,0.0,0.007380073800738007,0.0,0.0,0.0,0.0044444444444444444,0.004975124378109453,0.004651162790697674,0.0,0.0,0.006389776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.024390243902439025,0.0,0.02586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
one,0.0019474196689386564,0.005301794453507341,0.004576659038901602,0.0008257638315441783,0.010440835266821345,0.0,0.0024813895781637717,0.003527336860670194,0.0,0.008048289738430584,0.0022172949002217295,0.002564102564102564,0.004219409282700422,0.003861003861003861,0.0,0.0035335689045936395,0.00411522633744856,0.0,0.0037174721189591076,0.0,0.0,0.008888888888888889,0.009950248756218905,0.0,0.0,0.0,0.038338658146964855,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.006944444444444444,0.0,0.011363636363636364,0.0,0.0,0.017241379310344827,0.008264462809917356,0.06976744186046512,0.007874015748031496,0.0,0.029411764705882353,0.0,0.0,0.0
people,0.0311587147030185,0.002446982055464927,0.0,0.002477291494632535,0.0,0.003663003663003663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00411522633744856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
